"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ANK2",-2.80756163475749,3.51189744578993,-13.5425797608209,6.7491643017999e-27,3.04938339103194e-25,50.358321563632
"DNAJC12",-2.51012941173952,3.0891733993753,-13.5338556907005,7.09705917855867e-27,3.20248125264059e-25,50.3081664677699
"RP11-706O15.1",1.64404565225144,2.70480574929491,13.5330358000421,7.13066423098813e-27,3.21160835889495e-25,50.3034526144492
"PRDM1",2.1355505459126,2.47557557923704,13.5306106739355,7.23099971869417e-27,3.25374656507914e-25,50.2895094075454
"AC124017.1",-1.52746725409319,0.517830746312037,-13.5169856327597,7.82159609875969e-27,3.51620292035253e-25,50.2111652291437
"PTPN18",1.18607084815647,4.93054533576798,13.5123153095888,8.03497044600226e-27,3.60874650190328e-25,50.1843079538343
"RNU1-106P",1.74624210177019,1.3842490038875,13.5084351092859,8.21667592053329e-27,3.6869069560434e-25,50.1619932744621
"ETV7",2.25629951089222,2.29073815670908,13.5067220460781,8.29820158856542e-27,3.7200117149412e-25,50.1521412851766
"ZNF692",1.48674227493332,3.78667577533726,13.493239436609,8.96879751760177e-27,4.0168834553647e-25,50.074594724698
"TOP2A",1.97869390172396,1.82614626192595,13.4768574860549,9.85710768989781e-27,4.40241352937092e-25,49.9803561634544
"LHFPL2",2.23905800522482,2.61900914900608,13.4728197730894,1.00892735152223e-26,4.50191635699676e-25,49.9571261664205
"CEP250",1.44457611516748,2.93931911699255,13.4673113757886,1.04148650632754e-26,4.64288302152255e-25,49.9254332228409
"TNFRSF1B",2.2563757582643,4.52057254180129,13.4635937745734,1.06405362819808e-26,4.73469349370217e-25,49.904042626198
"PTPRE",1.65569808785108,2.05032218908919,13.4587432691923,1.09423624154953e-26,4.86448800271074e-25,49.8761320887291
"BIRC3",2.64958556912813,4.43837755235248,13.4497042703717,1.15278988935728e-26,5.12005070932671e-25,49.8241162409448
"GAB3",1.39459159512335,1.86470806731207,13.4435101009035,1.19471812473089e-26,5.29647337069062e-25,49.7884681909945
"TNFAIP2",1.9301407995723,4.82449153698022,13.4429096915633,1.19886265159131e-26,5.30994406164224e-25,49.7850126443905
"KCNK3",3.15547840660045,3.27785443595434,13.442464334773,1.20194617988893e-26,5.31869492984582e-25,49.7824494594147
"EDA2R",2.3273852097543,2.61276078782652,13.4410450218144,1.21182623373926e-26,5.35747708418872e-25,49.7742807284376
"CDCA8",1.13466589522229,1.36737559218039,13.4377381478622,1.23516273356698e-26,5.45060966581048e-25,49.75524780046
"AL390066.1",-1.17955353305242,0.440315030865371,-13.4362636164457,1.24571310592441e-26,5.4921191590122e-25,49.7467608111491
"EDN1",3.2281153681588,4.97619689782853,13.4293880222529,1.29611323582754e-26,5.70908153014235e-25,49.7071849662702
"DUSP4",1.49883883986011,1.45803284083705,13.4284039887075,1.30349174166742e-26,5.73631947762935e-25,49.7015206306597
"ITGB2",2.54594262665087,4.10087705239327,13.4217669211831,1.35436938850719e-26,5.95476035540359e-25,49.6633144339559
"MAN2B1",1.36527959968161,4.95059083961737,13.4187723058147,1.37797205243631e-26,6.05299123344669e-25,49.6460750412352
"EMILIN2",1.97837769859604,2.60883555885121,13.4097419612546,1.45167143186096e-26,6.36508208095969e-25,49.5940857013292
"MYBL2",1.81519861621665,1.47190411733974,13.4058935614898,1.48426768585314e-26,6.50206753039972e-25,49.5719281775774
"PNCK",4.57258931291076,3.38466040543485,13.4024855166935,1.51374591343987e-26,6.62515668150183e-25,49.5523052500165
"TBXAS1",1.77961177222831,2.87245637287025,13.397901600493,1.55432224567548e-26,6.79655006005202e-25,49.5259106931275
"BTN3A1",2.10543395459295,4.21885575096559,13.3973514300528,1.5592649789418e-26,6.81195906905857e-25,49.5227426777737
"SNX33",1.80187691445941,4.12854655585909,13.3965579661143,1.56642121090295e-26,6.8370013798066e-25,49.5181736853275
"ADAMTS10",1.7601627849583,2.30914765382364,13.3926396981059,1.6022454128737e-26,6.98701242169776e-25,49.495610590292
"SLIT2",-1.61923163459159,1.62711339451639,-13.3886470876979,1.63959391932709e-26,7.14339230986681e-25,49.4726183972221
"CD4",2.19947656619469,4.34065924754089,13.3883757385927,1.64216366082202e-26,7.14810169387006e-25,49.4710557460299
"CCDC74A",1.71532810446576,2.66690905473298,13.3879362666064,1.6463341300383e-26,7.15976397204699e-25,49.4685248952008
"SCNM1",1.17085012029835,4.01691892643082,13.3845049454755,1.67926345912854e-26,7.29636173752754e-25,49.4487640299953
"FMNL1",2.12317022878324,3.01081957586185,13.3802463384246,1.72105129855986e-26,7.47116771667777e-25,49.4242378170815
"AC114291.1",-2.04342970729631,1.40054624978096,-13.3753389508988,1.77049915100833e-26,7.67888032865511e-25,49.3959737214331
"S100A11",1.87175738376978,9.117821187651,13.363873075385,1.89165187990983e-26,8.19693051067063e-25,49.3299301099925
"RASSF2",2.4658488026773,3.2668661081503,13.3568400955779,1.97004016057258e-26,8.52890605855822e-25,49.2894159621053
"AC027288.3",-1.9244951520585,1.85829925969417,-13.3552199711533,1.9885542026931e-26,8.60130309727039e-25,49.2800826430607
"FAM156B",1.45661096017569,3.50866269423274,13.3530277760853,2.01388345477395e-26,8.70302182093672e-25,49.2674534409372
"OSCAR",1.73843613956731,1.85449117904945,13.346800287142,2.08761506984377e-26,9.01354089328587e-25,49.2315753376335
"SIRPA",1.99025550009451,6.04151646611952,13.343256980192,2.13076782462011e-26,9.19159252431814e-25,49.2111603925422
"DIAPH2",1.67593568637979,2.86871427197271,13.3421802777088,2.14405683999083e-26,9.24061552977017e-25,49.2049567612302
"LINC02762",2.28829304374766,2.1277083904487,13.3404508757393,2.16557571733848e-26,9.32498846106324e-25,49.1949923238453
"IL2RB",2.13184425114395,2.02860887572582,13.3373236473692,2.20503863094878e-26,9.47791537592772e-25,49.1769734440091
"AC119424.1",-1.93684950842401,1.01410880621975,-13.3361638030276,2.2198573428723e-26,9.5330760953475e-25,49.1702903446589
"VASP",1.65554876670994,5.79060619852788,13.3282864089763,2.32317749210453e-26,9.96786396344262e-25,49.1248980790729
"NCAPH2",1.26741674261978,4.7800216793547,13.3255180169514,2.36062075092411e-26,1.01194753119079e-24,49.1089447374229
"FSTL3",2.44009385906105,5.71338718363478,13.3153822862504,2.5029434139385e-26,1.07200106324724e-24,49.0505317936527
"NUSAP1",2.02084706574507,3.29242284544452,13.3139723321094,2.52341125191092e-26,1.07980410897279e-24,49.0424056263267
"RNASEH2A",1.48574787767217,4.28897737053389,13.311432558049,2.56070435217283e-26,1.09478661938132e-24,49.0277675170154
"SH3GL1",1.26261102505492,5.75503256009648,13.3013213134153,2.71473093849927e-26,1.15960553219953e-24,48.96948695907
"RAB3D",1.63586079424342,3.79866886741964,13.2984916989668,2.75947402590092e-26,1.17662404024472e-24,48.9531761266399
"OR51E1",1.80529133933868,1.82935855899189,13.2954940643443,2.80768016568467e-26,1.19611659374315e-24,48.9358962381758
"DPEP2",1.65532858811634,2.32208315346821,13.2881475342533,2.92942080053901e-26,1.24687368329325e-24,48.8935447964297
"RELT",1.15070847928356,1.2884538786838,13.2861773048205,2.96295988167069e-26,1.26003215091916e-24,48.8821862163289
"CHRDL1",-2.6673743970311,1.73873019823964,-13.2856705442887,2.971648459433e-26,1.26207676989275e-24,48.8792646504656
"AL391845.2",1.36017229783171,0.933072223855355,13.2855903862021,2.9730251327766e-26,1.26207676989275e-24,48.8788025232141
"FTO-IT1",1.08991430029206,0.951382035509379,13.2827252993111,3.02265336297617e-26,1.28201089455134e-24,48.8622844740644
"GGACT",-2.83037754010488,3.22479021708652,-13.2807464050841,3.05741501579051e-26,1.29560997121036e-24,48.8508752901806
"CDT1",1.23358088044688,1.23731138988751,13.280005156835,3.07053879984446e-26,1.30002388763785e-24,48.8466016114244
"SEMA6A",2.15215105879969,3.4198378467327,13.2777033592674,3.11165292017622e-26,1.31627030840089e-24,48.8333303487369
"EGFR",2.51252634405539,4.36120461921968,13.2764392387453,3.13446648294939e-26,1.32475356319865e-24,48.8260417891199
"PLG",-4.61045121849773,3.00984380428325,-13.2713728212468,3.22759422318367e-26,1.36291340231745e-24,48.7968292987711
"AC120498.4",-1.81525770997147,1.10700126102298,-13.2638207341116,3.37158313349057e-26,1.42246440602064e-24,48.7532818018073
"CHPF2",1.31837668457768,3.96695224303398,13.2558745607208,3.53003987649801e-26,1.48800943415647e-24,48.707458196454
"RRM2",1.56740859064217,1.62646532158672,13.2535043071458,3.57873493080241e-26,1.50721246927794e-24,48.6937888021705
"CDCA7L",2.24862031968875,2.60211115559176,13.244947783692,3.76018996136835e-26,1.58224575306939e-24,48.6444400302076
"TRPC7-AS1",-2.00152207814636,1.45188328088164,-13.2440316472135,3.78015639115752e-26,1.58925454161344e-24,48.639156059285
"SEMA4B",1.79938852351533,3.90319053217919,13.2413480150369,3.83925730833239e-26,1.61268960531631e-24,48.6236774731289
"RUNX3",2.17737795368352,2.22933970058415,13.2378469354809,3.91775456127701e-26,1.64422405590937e-24,48.6034833917309
"TMC8",1.98377732229753,2.41998565500392,13.2350417866448,3.98180719112332e-26,1.66818958865805e-24,48.5873028853809
"C1RL",1.59795631655914,4.13945938163286,13.2324375772274,4.0422103657159e-26,1.69201921603097e-24,48.5722810097728
"SLC15A3",2.05600596482029,3.1888055752269,13.2297261435168,4.10607625605987e-26,1.71725551573124e-24,48.5566402055276
"ACD",1.21602563020054,4.05778708861854,13.2275654991903,4.15769169935727e-26,1.73732892836851e-24,48.5441762984192
"MICALL2",1.38958481274517,1.85795025895513,13.2254030675657,4.21000069692548e-26,1.75765698661553e-24,48.531701805311
"HAPLN3",1.69097472726554,1.90557602961802,13.2250850334638,4.21774932721968e-26,1.75936212596413e-24,48.5298671278788
"C7",-4.29577721662483,4.71950469533804,-13.2207593544052,4.32457066053321e-26,1.80235491799931e-24,48.5049125276555
"LZTS1",2.59014262621004,2.6027427212979,13.2147295887752,4.47801152155386e-26,1.8646859425225e-24,48.4701253117846
"PLCB2",1.72300725027751,2.38101233012341,13.2081194245464,4.65249649492403e-26,1.93566431294881e-24,48.4319871824776
"TBX19",1.23983400118674,1.75585899696806,13.2070134363286,4.6823487854061e-26,1.94639766134128e-24,48.4256058021403
"FN1",3.24157263165324,4.99841871629729,13.2061244302219,4.70648346169222e-26,1.95473775054297e-24,48.420476323085
"NLRC5",1.86557612343699,2.46814163993078,13.2043347124541,4.75544925635305e-26,1.97336758596389e-24,48.4101496850773
"PCCB",-1.81071231454276,3.50571857523827,-13.199751745236,4.88317645277655e-26,2.02287375194743e-24,48.3837051982538
"STK32A",-1.37036276528248,0.955282825430689,-13.1854918032302,5.30300625800411e-26,2.19489600395943e-24,48.3014151386703
"AC078883.1",1.47047526591637,1.74328551076056,13.1797237149573,5.48292868704781e-26,2.26741061259724e-24,48.2681258008785
"FAAP100",1.02644247512346,3.27674981259831,13.1789141986635,5.5086644069988e-26,2.276092904551e-24,48.2634536900538
"SGF29",1.24849769672891,4.00986544267995,13.1776914115199,5.5477682625672e-26,2.29027901824915e-24,48.2563963212609
"PDE4A",1.72214926662945,2.79624834398992,13.1685517297941,5.84899283031114e-26,2.41048792934677e-24,48.2036435289012
"CTH",-1.60695197947672,2.39308107948168,-13.1678119273165,5.87408036734455e-26,2.41875082844723e-24,48.1993732965275
"GMPR",-1.87993533856218,3.04049802049185,-13.1658334105133,5.9417050404894e-26,2.44449993490983e-24,48.1879528960858
"RUNX1",1.84486668506052,1.93637224507762,13.1599996531301,6.14567420848264e-26,2.52625094261703e-24,48.1542779603639
"PRKD2",1.59979785350479,4.36951488679858,13.1578928562966,6.22104707117084e-26,2.5550462958174e-24,48.1421161524632
"G6PC",-4.01126550214586,3.22729080259602,-13.1505108294006,6.4925295880246e-26,2.66426778273707e-24,48.099500273319
"CD36",3.38699433000996,3.93847814112863,13.1465678708001,6.64236690813214e-26,2.72310792056262e-24,48.0767366036486
"DDX11",1.49034605375396,2.38721433387494,13.1410341010811,6.85851798667981e-26,2.8072563135249e-24,48.0447873029379
"PRR14",1.22626865345283,3.99378155405984,13.138658613834,6.95345387983137e-26,2.84369018465472e-24,48.0310718606654
"CENPU",1.72171747173505,2.07105613382307,13.1356335831267,7.07625670521399e-26,2.89144882494242e-24,48.0136056627394
"AC007283.1",1.50359885317679,6.16969359602055,13.1326244094313,7.200571385664e-26,2.93475240550509e-24,47.9962305091991
"BPI",-1.13481831134866,0.578521763723482,-13.1284591047018,7.37626640483039e-26,3.00381087895434e-24,47.972178942492
"RRAD",2.56834243326896,4.98880718768347,13.1243902859307,7.55203748652293e-26,3.07278325256728e-24,47.9486835693346
"SPC25",1.35884676216428,1.982283113708,13.122373546583,7.64070883498571e-26,3.10622957311883e-24,47.9370375738972
"BATF",2.11629263898775,2.30111420151616,13.1179876678096,7.83716285154761e-26,3.18070889964923e-24,47.9117098037878
"RAD9A",1.04793411704929,3.12624610338333,13.116548841252,7.90270736445727e-26,3.20460123295881e-24,47.9034005689853
"RIN1",1.31988735907692,1.32555126301656,13.1140744830932,8.01671140701635e-26,3.24808732551619e-24,47.8891108604713
"COL4A1",2.96676798419684,6.38719738872538,13.1121080627825,8.10848641319916e-26,3.28250126197739e-24,47.8777543088938
"CD72",1.60130606377696,1.90649345243298,13.1015786061523,8.61811581959084e-26,3.48587175004377e-24,47.8169404947476
"ANKZF1",1.29820500232411,3.98574734075363,13.098804892682,8.75762411437128e-26,3.53931859410096e-24,47.8009196412428
"PTCSC3",-1.9548873142669,1.58008308690674,-13.0970564344887,8.84672579735853e-26,3.57158820339416e-24,47.790820400578
"RFX2",1.56995509043605,2.08389083860017,13.0969466753987,8.85234933358128e-26,3.57158820339416e-24,47.7901864172568
"IKBIP",2.06296629062105,4.08332641546367,13.0938529271017,9.01233986564482e-26,3.63308532014558e-24,47.7723162354605
"RPL28",1.4119509712603,7.06476149456604,13.0918990266038,9.11487326166206e-26,3.67133636777616e-24,47.7610297969661
"RGS5",3.73628082721926,7.90212051901396,13.0872376241759,9.36423055388093e-26,3.76861221586698e-24,47.7341029942836
"CCNB2",1.58220743362245,1.73780404531535,13.0841967376058,9.53057146195701e-26,3.83234335872261e-24,47.7165365302594
"ESM1",3.4379919131488,6.86762972334667,13.0815754833019,9.67633140939851e-26,3.88769894249407e-24,47.7013937722143
"FAM110A",1.44043840432532,2.72221194712599,13.0806207216276,9.72997583405066e-26,3.89987992415792e-24,47.695878103386
"STK10",1.64543430036498,3.03983820005087,13.0806022333263,9.73101755632172e-26,3.89987992415792e-24,47.6957712957693
"PLD2",1.40461452263526,3.88119535858147,13.0777728127574,9.89176515797492e-26,3.9609960697639e-24,47.6794254052204
"LDHA",2.48688186894807,8.41579119285815,13.0773786974882,9.91436606329035e-26,3.96673786192247e-24,47.6771485208296
"KCNJ13",-1.47880405229061,0.811325296680939,-13.0700816889915,1.03422911903831e-25,4.13450528420212e-24,47.6349906780398
"ACAP1",1.67509303068131,3.08320137386691,13.0676727195339,1.04875865476085e-25,4.18910154179515e-24,47.6210724247292
"SHFL",1.18936272327455,4.5648477358257,13.067470673537,1.04998653587353e-25,4.19051983045385e-24,47.6199050533519
"AC093867.1",3.42157916405503,3.60853381088825,13.0668238888636,1.05392689053758e-25,4.20011877503593e-24,47.6161680778757
"FGR",1.84274011578124,3.06720380674404,13.066788767331,1.05414128216244e-25,4.20011877503593e-24,47.6159651529566
"PAQR4",1.69511916955502,2.19784146539709,13.0618486999241,1.08473622163642e-25,4.31843743558936e-24,47.5874218011652
"MTURN",-2.03582658988784,4.03335719947139,-13.0583591795947,1.10688217956875e-25,4.4029517154478e-24,47.5672588064578
"AGAP3",1.02374561023325,3.04651721949478,13.0564424819687,1.11923846818141e-25,4.44841699787468e-24,47.5561835466278
"ABCD1",1.43096390925763,2.91103248417421,13.0543011210343,1.13320657099587e-25,4.50020793107144e-24,47.5438098788497
"SOWAHA",-1.71046057236376,1.24798419140522,-13.0538185391043,1.13637848772322e-25,4.50907470682373e-24,47.541021286917
"KCNE4",2.77189169897943,3.24448604396975,13.0512792170902,1.15321606290628e-25,4.5721064915158e-24,47.5263476480525
"RAPGEFL1",1.18443237453569,1.28079341080001,13.0467883937698,1.18360765826811e-25,4.68872697102051e-24,47.5003962787658
"SH3PXD2B",1.75440591310142,2.10674965031408,13.0447823292656,1.19744167671504e-25,4.73922554758555e-24,47.4888033715956
"AC092078.1",-1.59846211251584,0.649907357389827,-13.0446543737382,1.19832954569042e-25,4.73922554758555e-24,47.4880639181583
"EVL",1.63997163329507,3.77242418772672,13.0418109132568,1.21823105031814e-25,4.81396783439298e-24,47.4716313674104
"SEMA3B",-1.9593294989532,3.12107349171145,-13.0392093519986,1.23672939143047e-25,4.88304700175655e-24,47.4565963881464
"RALGDS",1.50908095645979,3.57138850096953,13.0370637116518,1.25219745758002e-25,4.94005787455481e-24,47.4441960001661
"MOB3A",1.66233410261819,4.77410311320872,13.0362843912098,1.25786348103453e-25,4.95833673657059e-24,47.4396919802245
"C1QA",2.8223286173317,7.62386165661251,13.0326026770549,1.28498047607648e-25,5.0569248047036e-24,47.4184133691725
"ABCA3",1.56061985072907,3.0868707741341,13.0293464709363,1.30945105184628e-25,5.14479246327688e-24,47.3995933946445
"CGREF1",2.35383961808793,3.38345080616714,13.0176247736159,1.40146953302984e-25,5.50182790023128e-24,47.3318405359951
"IL10RB",1.5877276146868,4.71218015279853,13.007881905239,1.48286437585146e-25,5.81660820370753e-24,47.2755200079036
"TMC6",1.58971444159149,3.3553854623929,13.0046407761549,1.5109781781732e-25,5.92204769717972e-24,47.2567829259021
"CD7",2.16979978079141,2.26260360359199,12.9997508540194,1.55440740126596e-25,6.08233155253313e-24,47.2285130669154
"DDX12P",1.42588693558079,1.64972871230179,12.9973017270303,1.57662674353094e-25,6.16425107576609e-24,47.2143535812795
"SH3BGRL3",1.60949073033198,6.98333107048823,12.9916471071617,1.62915029921978e-25,6.36442344720423e-24,47.1816605243231
"PLEKHF1",1.49313868026584,2.3987683400988,12.9859669222464,1.6836760587548e-25,6.57208576690533e-24,47.1488179772199
"ARHGEF1",1.54506237412999,4.68562510869531,12.9704805640331,1.84180057995478e-25,7.17764037701207e-24,47.0592681036962
"CDC20",1.38512245132346,1.92803156428761,12.9700047793356,1.84688730822626e-25,7.19162639436815e-24,47.056516681894
"HLA-A",2.1635084782174,10.2028351986862,12.9687962734147,1.85987108915752e-25,7.23631529437851e-24,47.0495279440477
"KDM4B",1.40288704161614,3.27017206110916,12.9650364362747,1.90085311393203e-25,7.38977811385464e-24,47.0277844859181
