"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"VGLL3",-1.00247315767259,1.36705978314987,-8.47134793776764,1.9736823900424e-16,8.91035362337894e-16,25.810367927775
"SPRY1",1.24472707694089,6.07058097464106,8.46396114865912,2.08833175319988e-16,9.41487151702664e-16,25.7546241814578
"PROSER2",-1.01743110265879,3.01197935894398,-8.45521844346924,2.2325547733837e-16,1.004417894932e-15,25.6886972339394
"HLA-DMB",1.03563799579687,5.41952541178229,8.45217589982084,2.28501995710952e-16,1.02778469150155e-15,25.6657665275395
"DDAH1",-1.04300463885824,6.25730557090023,-8.4449710933921,2.41416721702475e-16,1.08337559212226e-15,25.6114918733753
"P2RY12",1.10268142159826,2.02533379004392,8.43182206636061,2.66873010270458e-16,1.19486325052909e-15,25.512532052937
"BCO1",1.14521054968115,3.00737612719148,8.42089691875545,2.90027710728725e-16,1.29496576060951e-15,25.4304010065384
"IL2RA",1.15630864609807,1.82758752117101,8.41972407287672,2.92628462095713e-16,1.30598006779238e-15,25.4215889603651
"ARC",-1.06231505120841,1.6725817607484,-8.41310519157302,3.07743506781264e-16,1.3709277324703e-15,25.371876762779
"IFNG",1.04781875577899,1.04159936152361,8.3952282522337,3.52532164837956e-16,1.56758659617753e-15,25.2377622382432
"ALOX5AP",1.09024912981391,4.24819038164936,8.39090827194406,3.6428749303405e-16,1.61764548648522e-15,25.205386896501
"NRXN2",1.27783863964193,2.83118211417175,8.38217418959433,3.89250046475081e-16,1.7253508310008e-15,25.1399707806181
"C10orf99",2.61372805739718,2.66332695140908,8.37167215940615,4.21511558426111e-16,1.86622926764686e-15,25.0613839994881
"SDC1",-1.25402001188507,6.98718986492107,-8.36532442158534,4.42277857879992e-16,1.9555078354644e-15,25.0139213492357
"LUM",-2.33533123599798,5.10492667018066,-8.35017123469193,4.96026035272857e-16,2.18670790369044e-15,24.9007339144238
"CFD",1.27233719993579,4.59477450271876,8.33848253376648,5.41849797791379e-16,2.38548456124724e-15,24.8135348963324
"CCN2",-1.36556384322952,7.60219055340483,-8.33083321216969,5.74076534318009e-16,2.52280636521048e-15,24.7565221432122
"SPSB1",1.1531542994207,4.90755972733094,8.30910576128892,6.76306211226906e-16,2.96271339567798e-15,24.5948055702257
"KL",-1.63469304064709,5.37464862705849,-8.29127345195161,7.73484613994057e-16,3.38083156134605e-15,24.4623291856885
"ADGRA2",1.17496589754032,4.55164621218675,8.2820418673161,8.29086248757981e-16,3.62223770374707e-15,24.3938358973309
"ADM2",1.26079071290596,4.25825930699272,8.27009250531859,9.06954035688259e-16,3.95358170720342e-15,24.305267675954
"LGALS12",1.57994458458358,1.75296612099434,8.23905744959097,1.144559437667e-15,4.97267603315205e-15,24.0757093331227
"VNN2",1.13847487144435,2.91676194273509,8.23876301451062,1.14708518069106e-15,4.98253948307747e-15,24.0735347423051
"RNF180",-1.06500805982465,3.07798556450828,-8.23521376394511,1.17796815392299e-15,5.11554506924074e-15,24.0473261042184
"PERM1",1.35199528661038,1.94388497737389,8.23207537954081,1.20595922109834e-15,5.23477024016937e-15,24.02415886294
"SHANK3",1.10307980819739,4.74653984876525,8.22734347921448,1.24940908307497e-15,5.42096225744408e-15,23.9892416665004
"TP53I11",1.03452021752992,5.48203236562628,8.22473398675816,1.27402795040205e-15,5.52409228917101e-15,23.9699927465981
"SHC2",1.0050606957118,3.50447660175974,8.21780267453193,1.34177077130517e-15,5.80491467452632e-15,23.9188874174921
"HAVCR1",2.11315001386504,5.06460479498784,8.21699124475334,1.34993021467238e-15,5.83891971096815e-15,23.9129068888062
"IL22RA1",1.14457985222861,2.5628081697091,8.21175093206242,1.40381766494043e-15,6.0693096695485e-15,23.874295176613
"C15orf48",1.14896133634461,3.07536279583994,8.20252839950133,1.50386240531038e-15,6.49033602362656e-15,23.8063890754422
"BEX2",-1.46954047275455,4.97193658943616,-8.20122315681153,1.5185787946571e-15,6.55239872393748e-15,23.7967833782556
"SPINK1",-1.91787211300348,2.41052361086241,-8.19780913824002,1.55774708516079e-15,6.71249257664403e-15,23.7716642611748
"UPK1B",-1.64826491775993,1.59182537868014,-8.19684849935745,1.5689470024964e-15,6.75776797475428e-15,23.7645977227478
"APLNR",1.60021408386368,5.14119589902927,8.19451654724931,1.59646668779022e-15,6.87174791701006e-15,23.7474464253983
"GJA4",1.2298806153998,6.26973044725762,8.18689807818579,1.68973796061483e-15,7.26840746490316e-15,23.6914402704955
"TSPAN1",-1.91653038117633,6.85757148810566,-8.17000158996233,1.91622831863983e-15,8.22089768993237e-15,23.5673756267024
"GDF15",-1.26724945378658,6.24861807211638,-8.15631435140728,2.12146501189429e-15,9.06549783676036e-15,23.4670246591786
"FHL1",1.40341513741053,6.60205638799176,8.15323045161519,2.17062226020015e-15,9.2674356262442e-15,23.4444328461936
"CSDC2",-1.87139341442288,2.49791260808367,-8.14447869539278,2.31633242644874e-15,9.8787297863612e-15,23.3803568701391
"COL1A2",1.54666553633959,7.0037101991765,8.1388537163337,2.41503904775499e-15,1.02884461660912e-14,23.3392025025442
"GIPC3",1.01223667768589,3.55178437455238,8.10993376716491,2.99192116290037e-15,1.26603251117479e-14,23.1279713588235
"PRKN",-1.03157730362589,3.37215432646515,-8.09922412882311,3.23843289540712e-15,1.36856244331799e-14,23.0499003239942
"C19orf67",1.02534599317437,1.00631379824987,8.09813163663448,3.26467934837456e-15,1.37875793268404e-14,23.0419409092293
"PECAM1",1.13170999018718,7.64809456961175,8.08916150424055,3.48827293717947e-15,1.47223083951117e-14,22.9766208953122
"YJEFN3",1.01133511842665,1.62940688198655,8.06897565266184,4.04820728648058e-15,1.70559919438822e-14,22.8298400713169
"EGFLAM",1.03348245542647,2.63889764201186,8.0674838905152,4.09294297792058e-15,1.7240748790148e-14,22.8190043945315
"TNFRSF11B",-1.39472619669953,4.99676489670866,-8.05919912805493,4.35041547259881e-15,1.82928264239196e-14,22.7588557120761
"VANGL2",-1.13818015810978,2.28686775012711,-8.05917628302676,4.35114709432206e-15,1.82928264239196e-14,22.7586899218822
"ATP11A",1.2496966488225,5.57182118037606,8.04752829083895,4.74044338480171e-15,1.9916602183065e-14,22.6742074516281
"TTR",-1.13302635757236,0.599468761017368,-8.04743321632123,4.74375832324342e-15,1.99262370403223e-14,22.6735182817747
"DNAJC22",1.07266485406605,4.66996779641441,8.03274294865768,5.28442958904068e-15,2.21211054464607e-14,22.5671107491852
"CLEC18A",1.37219481644524,2.15783055587144,8.02452926930153,5.61278657382819e-15,2.34603893161961e-14,22.5076836218933
"CFB",1.06100595209974,3.49034928182219,8.00588257399489,6.4348208401799e-15,2.68044235040642e-14,22.372953035288
"CAPN6",-1.99279594028024,2.93645809943669,-8.00409773057179,6.51947379013665e-15,2.71454520343798e-14,22.3600699353534
"KCNJ15",-1.573611991391,5.01811364208392,-7.99964606723967,6.73542913099072e-15,2.80207069841536e-14,22.3279476204701
"CIB4",1.16489893365723,1.47519209593737,7.99151208558854,7.14840401659952e-15,2.96944246082514e-14,22.2692914688688
"EDNRA",1.0996359058466,4.30524413154158,7.98735136457162,7.36921012300335e-15,3.05465898042369e-14,22.2393059975988
"KLHDC7A",-1.16412866491677,4.64092225565045,-7.98254852907101,7.63247028064091e-15,3.16042606970997e-14,22.204708527425
"TRIM50",-1.07538813641984,0.641326813919727,-7.98147830096856,7.69238575192079e-15,3.18388368675109e-14,22.1970013615418
"TBC1D14",-1.04199800119976,3.91955109225918,-7.97031916443309,8.34543581353299e-15,3.44394910434477e-14,22.1166891475879
"GOLGA8B",1.16525224446382,2.35784932394504,7.96536564467951,8.65257518402907e-15,3.56541672964545e-14,22.0810676437295
"LY6H",1.1380511913266,1.35485638148407,7.9549436005173,9.33566626589536e-15,3.84040285137644e-14,22.0061792989245
"SLC16A2",-1.0031160569117,4.23421531141159,-7.95407959088744,9.39462781898666e-15,3.86384281640019e-14,21.9999744352439
"HTR6",1.23555380110275,1.15200983674354,7.94228219666769,1.02374265625867e-14,4.20337958421323e-14,21.9153059923615
"PODXL2",-1.29060410076479,2.99401516393681,-7.93434449956191,1.08460326622105e-14,4.44577921418857e-14,21.8583950450087
"GOLM1",-1.03647949198667,6.37893324545457,-7.93276580393711,1.09712640272215e-14,4.49427772154801e-14,21.8470817254295
"NEURL1B",1.01396748200112,4.6001684582765,7.92788237120234,1.13677472267865e-14,4.65083226691876e-14,21.8120973286784
"BEX1",-1.90432518792291,2.11324077118089,-7.91354145971992,1.26156095454913e-14,5.14732704949197e-14,21.7094608873374
"TIMD4",1.14419078698371,3.1912215045985,7.89514308671369,1.44160688629047e-14,5.85864953184479e-14,21.5780050425226
"HEY2",1.02886116293699,3.58522861951602,7.8853720150919,1.54729975161796e-14,6.27641161726395e-14,21.5082914017403
"HLA-DRB5",1.27032359211446,8.63944923929809,7.88390298966537,1.56383748463624e-14,6.34217560051167e-14,21.4978163763952
"FOXS1",1.15047639417627,3.54625376869402,7.88121470372733,1.59455387793574e-14,6.46405825844539e-14,21.4786513788388
"OSM",1.09984172881693,2.1031987782953,7.87226199360577,1.70120138980692e-14,6.88065754985572e-14,21.4148648848708
"STUM",-1.30092384649754,1.86303014694152,-7.87084695604582,1.71868966010187e-14,6.948508383285e-14,21.404788350111
"ETS1",1.07635170172688,6.68558160966038,7.87068959718365,1.7206453603119e-14,6.95353221346103e-14,21.4036678822691
"PTGES",-1.44637173602882,3.02307067472566,-7.85712461473536,1.89774995977602e-14,7.64865002387099e-14,21.307146995402
"ITPKA",1.13504216268191,1.31322606344812,7.83684756678487,2.1965085712223e-14,8.81995195893525e-14,21.163117898777
"METTL7B",1.35083108094776,5.84315893086632,7.82015635025507,2.47686553074674e-14,9.90898634792898e-14,21.0447852889803
"SYNPO",1.10046701890048,6.70501842262863,7.7859232873104,3.16685715634454e-14,1.25995950877576e-13,20.8027295203745
"EDN1",1.51119656089883,5.91038606051306,7.76153417877524,3.77086901259623e-14,1.49660680408352e-13,20.6308044891357
"CXADR",-1.09776615406315,3.39562366966588,-7.76091142120442,3.78769358271013e-14,1.50297839152789e-13,20.6264202510994
"MYL3",-1.51023157726169,3.04203592076373,-7.75936890998877,3.82968577779886e-14,1.51902301656317e-13,20.6155621421998
"FOXQ1",-1.19463026822947,3.37387084113311,-7.75891058837657,3.84225100123446e-14,1.52369705728092e-13,20.6123362438061
"NAPSA",-1.77196982200727,3.58592273444146,-7.72265213436069,4.97645730187344e-14,1.95914103266931e-13,20.3576223041445
"GPR35",1.11538130952036,1.74653401340215,7.72080137638611,5.04246822847076e-14,1.98472770655631e-13,20.3446468722097
"ENPEP",1.52876458888715,6.78807049300237,7.71110613045759,5.40262848228878e-14,2.12220469869241e-13,20.2767161249013
"PADI1",1.44826906932626,1.44263785351402,7.65134935713935,8.25321606131987e-14,3.21603342345497e-13,19.8595620185096
"OGN",-1.40354350940957,1.57051254839255,-7.65060050438191,8.29701992776436e-14,3.23181105754321e-13,19.8543511973442
"PGBD5",1.06308873463739,2.46564207925835,7.65028966726694,8.31526944445499e-14,3.23826430508246e-13,19.852188389118
"FGL2",-1.13049520273971,5.92895846469587,-7.6488590154759,8.39977555326464e-14,3.26827318133409e-13,19.8422348238997
"BEX5",-1.19430532633089,3.90184525147289,-7.64884371777595,8.40068371944202e-14,3.26827318133409e-13,19.8421284004586
"FGF7",-1.08558802051011,1.21091448736139,-7.64731420655132,8.49197514553459e-14,3.30247240804309e-13,19.8314887352589
"TUBA3D",1.95287343051669,2.10100199122242,7.64255368628808,8.78241707328074e-14,3.40998367868195e-13,19.7983844950432
"TGFA",1.34761815400889,5.9966435637042,7.63326017137798,9.37791025584449e-14,3.63902474571697e-13,19.7338068071893
"PLP2",1.00312199971071,7.2421128806638,7.61783992721252,1.04549311429759e-13,4.0456849619337e-13,19.6267983288148
"SOD2",1.00805759569604,7.54113690232665,7.60269885366266,1.16307659005875e-13,4.48955269871309e-13,19.5218996329448
"BCL6B",1.11606762110345,4.69994394422967,7.58116158262121,1.35308137423518e-13,5.20598659335346e-13,19.372982361861
"CDH5",1.09276448452809,5.98440430492589,7.57707407097001,1.39244911992855e-13,5.35534119226318e-13,19.3447588130428
"ADORA1",-1.15079811240116,2.08938568486931,-7.57507588651391,1.41210259584156e-13,5.42664767028531e-13,19.3309662476194
"RHOBTB1",1.00482768156798,5.30536830622908,7.57277861478405,1.43503564609538e-13,5.51043516554404e-13,19.3151129080592
"FCN3",1.35970926551907,4.45897276361324,7.56733464636392,1.49085647807716e-13,5.71578020285805e-13,19.2775601606791
"PAIP2B",-1.02916916592667,2.90781477289216,-7.56492807707372,1.51620941865948e-13,5.8072726418138e-13,19.2609666027985
"GPC4",-1.15669785433146,4.92383325730609,-7.56453100684875,1.52043313269702e-13,5.8223065751011e-13,19.2582291768875
"EMCN",-1.30747885431184,5.1196460297568,-7.56396289807263,1.52649637958238e-13,5.84437748154595e-13,19.2543128061856
"SCGB1D2",-1.38537244659881,2.48872090880787,-7.55172976268744,1.66299081414891e-13,6.34578553088364e-13,19.1700398879399
"NOTCH3",1.14925668510738,6.26841005645029,7.5425109808877,1.77373015254293e-13,6.76041805062435e-13,19.1066066504126
"MAB21L3",-1.00099884025446,1.10527587313515,-7.53724905652689,1.84016194803276e-13,7.00540278596191e-13,19.0704285968667
"TPPP3",1.12422692745165,4.96168142930001,7.52302858752662,2.03220347228196e-13,7.71390897623882e-13,18.9727605229522
"ANK1",1.02826184951889,1.5858036819374,7.50512470337751,2.3022552884887e-13,8.70509594637362e-13,18.8500102245891
"SPNS2",-1.04764952509824,5.64808158759995,-7.48590803826333,2.63147458566712e-13,9.92489824874604e-13,18.7185275998378
"TRIM15",1.2856936614513,3.26609920698998,7.47086614612413,2.92113972958951e-13,1.09878266034513e-12,18.6158032472748
"SLC22A6",-2.51775205919104,3.50834404952086,-7.47086388710899,2.92118550678845e-13,1.09878266034513e-12,18.6157878327742
"CLEC14A",1.16325471586299,6.33965443750332,7.44546661719387,3.48313908117625e-13,1.30287037783238e-12,18.4427316202894
"BCHE",-1.02157772871442,1.12483486194183,-7.44315387888886,3.53931158204068e-13,1.32286687973437e-12,18.4269968809338
"DMKN",-1.2311520878682,2.70759895923258,-7.44154687409394,3.57886724588573e-13,1.33713884859213e-12,18.4160659861192
"SLC22A4",1.01897807742737,3.65811676781944,7.44100850742002,3.59221597211456e-13,1.34186914583701e-12,18.4124044361539
"CES3",1.71147239304576,4.30571764409319,7.42440603740802,4.02882343976921e-13,1.50093874968135e-12,18.2995949419828
"HLA-DQA2",2.01105736568636,5.43249740889002,7.41217834698163,4.38339854300062e-13,1.62805983211086e-12,18.2166442707358
"MOGAT3",1.21456556951127,1.91501446347762,7.40110538820107,4.73088983481938e-13,1.75278389909731e-12,18.1416247874427
"ACSM5",1.25698138193465,4.45039063333424,7.38936380412038,5.12899536421564e-13,1.8963184187355e-12,18.0621768573711
"ENPP5",-1.04057218722495,4.14081945079069,-7.38258960830314,5.37349296175421e-13,1.98370685657945e-12,18.0163876868635
"CHI3L2",1.14296022326619,1.91773704351809,7.36934689228999,5.88505066626855e-13,2.16558760649501e-12,17.926976107316
"PODXL",-1.19233691666002,6.92093226365621,-7.35478684771368,6.50290196255966e-13,2.38798902232726e-12,17.8288239968275
"ENTPD2",1.10236409094349,3.44891520558471,7.35367224943042,6.55274775988431e-13,2.40584035318192e-12,17.8213169119403
"SLC16A12",-1.78356963090139,5.31824398622416,-7.34496365590973,6.95536910283903e-13,2.55078156473617e-12,17.7626949943208
"TMEM125",-1.22979778031298,3.62957283604531,-7.32159502496732,8.16000692102732e-13,2.97800551985022e-12,17.6056743115212
"PBLD",-1.15227663331714,5.38094612668334,-7.31664977177855,8.44010840902428e-13,3.07447579942474e-12,17.5724990477203
"COL14A1",-1.33691983983823,3.9070013156136,-7.31648100452405,8.44983257125177e-13,3.07744322384917e-12,17.5713672005065
"PCDHGC3",1.00977108280961,3.88376436105953,7.305984951415,9.07676620307855e-13,3.29961176623748e-12,17.5010175126255
"CCL28",1.24417557941182,3.84697060949595,7.26759446182606,1.17846642639814e-12,4.25071772037043e-12,17.2444222700134
"IGF2",-1.91634809582524,3.41972087388095,-7.2596068530314,1.24408069203494e-12,4.48158583981484e-12,17.1911761527893
"CLDN4",-1.064841999259,5.72011618315391,-7.25806454650663,1.25715773047276e-12,4.52702127352478e-12,17.1809006256445
"GPM6A",-1.13644480179632,1.85902129530836,-7.25242533447285,1.30613326219828e-12,4.69991088794336e-12,17.1433452137136
"TREX2",1.00404519168744,1.54195008262211,7.23359274625327,1.4836861728578e-12,5.32505179043901e-12,17.0181025901886
"MEI4",-1.13887828812822,1.91087976611286,-7.22733615561497,1.54777035136398e-12,5.54688812250122e-12,16.976554494588
"TMEM174",-2.08035996993482,3.55630416264899,-7.22234500883983,1.60083847543767e-12,5.7318070105491e-12,16.9434313668171
"HSD11B1",-1.12265727070214,1.93364700698788,-7.220420503622,1.62177528608176e-12,5.80570547071449e-12,16.9306647353486
"STAC2",-1.92765250532168,1.84995772316394,-7.22003071995402,1.62604844822731e-12,5.81993446242929e-12,16.9280793654374
"AKR7A3",-1.3225959723459,4.40240779259967,-7.19457832698154,1.93041232643738e-12,6.87524317065526e-12,16.7595106100229
"MT1X",-1.52693032219654,5.6031716977792,-7.17662225480464,2.17817533682656e-12,7.74069854120414e-12,16.6408890555562
"CCR1",1.03361962129106,3.81217256633093,7.17324075653195,2.22821513832503e-12,7.9127603501007e-12,16.6185779559062
"MAPK15",1.17672259344959,2.90520736404519,7.16579893439359,2.34235529262588e-12,8.30448196184012e-12,16.5695079060688
"GATM",-1.47072783219032,6.7977042201346,-7.16127900798465,2.41446654957623e-12,8.55392209198643e-12,16.5397251566685
"THRSP",-1.14575178323639,0.911853349360149,-7.15554480558594,2.50909845783428e-12,8.86984724001121e-12,16.5019639608018
"ACTA2",1.10735217126595,8.17895394528607,7.14616348193124,2.67184043104703e-12,9.42465254597763e-12,16.4402402432129
"TMEM176A",1.2153397527131,8.34204848505483,7.1449209284672,2.69415938511891e-12,9.49822676933734e-12,16.4320700505148
"AQP9",1.42685312414209,2.28766367478853,7.14275163098273,2.73356485739187e-12,9.63192690401332e-12,16.4178090722772
"PRND",1.19814130722428,1.47535153512059,7.11022583467182,3.39700729159427e-12,1.18986769410853e-11,16.2044202945245
"PTGS2",-1.19436255901534,2.25882377481303,-7.1019339709332,3.5900312811004e-12,1.25477383647493e-11,16.1501515993847
"MXRA5",-1.27016107338231,3.62894754316796,-7.09824685331629,3.67928794885593e-12,1.28504929918584e-11,16.1260372076859
"TRABD2B",1.00475530566816,4.68210395328181,7.03611600402879,5.55667675299142e-12,1.91944503566404e-11,15.7212768728407
"SLC22A3",-1.00395850689105,2.48449702227806,-7.01208953964646,6.51200946908714e-12,2.23795102512082e-11,15.5655577063969
